"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"BPIFA4P",22,22,1.9205508742192e-09,0.0150568345544006,0
"BPIFB4",11,11,1.9205508742192e-09,0.00757416501461201,0
"BRINP2",42,42,1.9205508742192e-09,0.0277555238008498,0
"C10ORF11",11,11,1.9205508742192e-09,0.00804136786108662,0
"C10ORF120",7,7,1.9205508742192e-09,0.00535100596902646,0
"C10ORF40",8,8,1.9205508742192e-09,0.00529734476057808,0
"C10ORF62",17,17,1.9205508742192e-09,0.0105321143980933,0
"C10orf10",7,7,1.9205508742192e-09,0.00461835711602905,0
"C10orf118",8,8,1.9205508742192e-09,0.00548063427729509,0
"C11ORF42",15,15,1.9205508742192e-09,0.00979711807199003,0
"C11ORF87",30,30,1.9205508742192e-09,0.0210649463838066,0
"C11orf86",13,13,1.9205508742192e-09,0.00845930759683905,0
"C11orf97",4,4,1.9205508742192e-09,0.00274404453418266,0
"C12ORF50",7,7,1.9205508742192e-09,0.0052203995525814,0
"C14ORF177",10,10,1.9205508742192e-09,0.00653659677540398,0
"C14orf2",13,13,1.9205508742192e-09,0.00908301735281761,0
"C15ORF54",21,21,1.9205508742192e-09,0.0145685019524199,0
"C16ORF96",20,20,1.9205508742192e-09,0.0139629494565044,0
"C16orf13",22,22,1.9205508742192e-09,0.0150304222540209,0
"C17ORF74",11,11,1.9205508742192e-09,0.00797889588633004,0
"C17orf107",4,4,1.9205508742192e-09,0.00291543568221412,0
"C17orf97",8,8,1.9205508742192e-09,0.00622026827694086,0
"C1ORF177",31,31,1.9205508742192e-09,0.0215064033761629,0
"C1ORF68",10,10,1.9205508742192e-09,0.00746954051026863,0
"C1ORF87",24,24,1.9205508742192e-09,0.0172500307796285,0
"C1QTNF5",16,16,1.9205508742192e-09,0.0119156251023653,0
"C1QTNF9",11,11,1.9205508742192e-09,0.00796122988896013,0
"C1QTNF9B",9,9,1.9205508742192e-09,0.00700590306123712,0
"C1orf27",25,25,1.9205508742192e-09,0.0168043495696197,0
"C20ORF166",23,23,1.9205508742192e-09,0.0158697686824525,0
"C2ORF16",7,7,1.9205508742192e-09,0.00521683938573144,0
"C2ORF27A",12,12,1.9205508742192e-09,0.00807553254392504,0
"C5ORF27",19,19,1.9205508742192e-09,0.0135678502245524,0
"C6ORF164",21,21,1.9205508742192e-09,0.0146280149530311,0
"C6ORF58",7,7,1.9205508742192e-09,0.00528979612452388,0
"C7ORF65",32,32,1.9205508742192e-09,0.0210182153906233,0
"C7ORF69",18,18,1.9205508742192e-09,0.0121295341412577,0
"C7orf25",21,21,1.9205508742192e-09,0.0149705412251316,0
"C7orf55",25,25,1.9205508742192e-09,0.0168798402296402,0
"C8ORF22",9,9,1.9205508742192e-09,0.00704511974160013,0
"C8orf48",3,3,1.9205508742192e-09,0.0023776243542537,0
"C9ORF153",8,8,1.9205508742192e-09,0.00557205113435887,0
"C9orf43",19,19,1.9205508742192e-09,0.0132048902448265,0
"CACNA1I",16,16,1.9205508742192e-09,0.0115928788552428,0
"CALML5",17,17,1.9205508742192e-09,0.0118056625395501,0
"CAPN8",37,37,1.9205508742192e-09,0.0238615883835076,0
"CAPNS2",18,18,1.9205508742192e-09,0.0126485601266994,0
"CAPZA3",9,9,1.9205508742192e-09,0.00686133586733179,0
"CARNS1",34,34,1.9205508742192e-09,0.0233142969945666,0
"CASP5",12,12,1.9205508742192e-09,0.00883772548380612,0
"CATSPER3",18,18,1.9205508742192e-09,0.0112967202925514,0
"CBLN4",25,25,1.9205508742192e-09,0.0174515305349051,0
"CC2D2B",4,4,1.9205508742192e-09,0.00305939820381789,0
"CCDC125",8,8,1.9205508742192e-09,0.00616245519214771,0
"CCDC3",28,28,1.9205508742192e-09,0.0197476083961785,0
"CCDC30",23,23,1.9205508742192e-09,0.0155339193323265,0
"CCL13",6,6,1.9205508742192e-09,0.00467973445221304,0
"CCL23",10,10,1.9205508742192e-09,0.00752046213801308,0
"CCL28",21,21,1.9205508742192e-09,0.0131719385226591,0
"CD1C",13,13,1.9205508742192e-09,0.00918892878180303,0
"CD200R1L",13,13,1.9205508742192e-09,0.00857745993249308,0
"CDH4",32,32,1.9205508742192e-09,0.0228643997057926,0
"CDH6",32,32,1.9205508742192e-09,0.02289245838088,0
"CDH9",13,13,1.9205508742192e-09,0.008985202665202,0
"CDSN",9,9,1.9205508742192e-09,0.00615233440935949,0
"CEACAM21",22,22,1.9205508742192e-09,0.0149978043036755,0
"CEACAM22P",15,15,1.9205508742192e-09,0.0100297465698823,0
"CHADL",30,30,1.9205508742192e-09,0.0213774502558582,0
"CHDC2",8,8,1.9205508742192e-09,0.00599924705259281,0
"CHIT1",23,23,1.9205508742192e-09,0.0162658009740748,0
"CIB3",22,22,1.9205508742192e-09,0.015405515530138,0
"CLCA1",22,22,1.9205508742192e-09,0.0152112857630683,0
"CLDN10",14,14,1.9205508742192e-09,0.00983163021501191,0
"CLEC1A",21,21,1.9205508742192e-09,0.0150674865655352,0
"CLEC3A",13,13,1.9205508742192e-09,0.00936648253133856,0
"CLEC5A",13,13,1.9205508742192e-09,0.00933345173895935,0
"CLEC6A",20,20,1.9205508742192e-09,0.0136236721775547,0
"CLEC9A",25,25,1.9205508742192e-09,0.0173821751039546,0
"CLLU1",18,18,1.9205508742192e-09,0.0114773748478159,0
"CMYA5",38,38,1.9205508742192e-09,0.0264765510929727,0
"CNTN1",51,51,1.9205508742192e-09,0.0338119718281011,0
"CNTNAP4",19,19,1.9205508742192e-09,0.0139924919311727,0
"COL3A1",25,25,1.9205508742192e-09,0.0178468300675049,0
"COL6A3",14,14,1.9205508742192e-09,0.0105645772519916,0
"COL6A6",3,3,1.9205508742192e-09,0.00206855960786884,0
"CPB2",30,30,1.9205508742192e-09,0.0193906656630327,0
"CPXCR1",7,7,1.9205508742192e-09,0.00503868299353635,0
"CRYGA",12,12,1.9205508742192e-09,0.00802350481056266,0
"CSF3R",32,32,1.9205508742192e-09,0.0223268894917433,0
"CSN1S2AP",5,5,1.9205508742192e-09,0.00381594068198256,0
"CSNK2A3",18,18,1.9205508742192e-09,0.0123535817932406,0
"CST8",13,13,1.9205508742192e-09,0.00922850421375211,0
"CSTL1",13,13,1.9205508742192e-09,0.00928790646274559,0
"CUBN",14,14,1.9205508742192e-09,0.00993818409662826,0
"CXCR2P1",9,9,1.9205508742192e-09,0.00658000646106474,0
"CXXC1P1",37,37,1.9205508742192e-09,0.0246026879208263,0
"CYCSP52",11,11,1.9205508742192e-09,0.00752117680402599,0
"CYP2C19",4,4,1.9205508742192e-09,0.00282816154504432,0
"CYP2C9",4,4,1.9205508742192e-09,0.00262624608623578,0
"DAZL",20,20,1.9205508742192e-09,0.0133118154136106,0
"DBIL5P2",12,12,1.9205508742192e-09,0.00780278365225782,0
"DCSTAMP",12,12,1.9205508742192e-09,0.00887288618225556,0
"DCT",17,17,1.9205508742192e-09,0.0121144957518965,0
"DEFB114",9,9,1.9205508742192e-09,0.0063916164898116,0
"DEFB122",7,7,1.9205508742192e-09,0.00464458075036842,0
"DEFB124",22,22,1.9205508742192e-09,0.0153721822768185,0
"DEFB128",12,12,1.9205508742192e-09,0.00895171942574304,0
"DEFB134",14,14,1.9205508742192e-09,0.00943262753354034,0
"DGKB",16,16,1.9205508742192e-09,0.0111887542522349,0
"DIO2",9,9,1.9205508742192e-09,0.006534939051511,0
"DIRAS3",30,30,1.9205508742192e-09,0.021916796179763,0
"DKFZP434L187",16,16,1.9205508742192e-09,0.0114519550713118,0
"DMBT1",22,22,1.9205508742192e-09,0.0157811400309818,0
"DNAJA1P5",4,4,1.9205508742192e-09,0.00276287451417775,0
"DNAJB7",11,11,1.9205508742192e-09,0.00781222761165232,0
"DNM1P35",12,12,1.9205508742192e-09,0.00825807875533599,0
"DNM3OS",35,35,1.9205508742192e-09,0.0230456089833826,0
"DPY19L2P1",16,16,1.9205508742192e-09,0.0104097641180905,0
"DSCAM-AS1",29,29,1.9205508742192e-09,0.0185509084788549,0
"DSTNP2",17,17,1.9205508742192e-09,0.0105090682129268,0
"DTHD1",18,18,1.9205508742192e-09,0.0123961662650575,0
"DYNAP",5,5,1.9205508742192e-09,0.00395407566707955,0
"DYTN",13,13,1.9205508742192e-09,0.0084481530062732,0
"EBLN1",11,11,1.9205508742192e-09,0.00849086468383142,0
"EBLN2",12,12,1.9205508742192e-09,0.00805239023113776,0
"ECM2",28,28,1.9205508742192e-09,0.0183580996893466,0
"ECRP",12,12,1.9205508742192e-09,0.00777828890025167,0
"EFCAB9",13,13,1.9205508742192e-09,0.00925375198825409,0
"ELF2",7,7,1.9205508742192e-09,0.00516937931122806,0
"ENDOU",30,30,1.9205508742192e-09,0.0206528443999343,0
"EPHA3",53,53,1.9205508742192e-09,0.0362845029727303,0
"EPPIN",21,21,1.9205508742192e-09,0.0154498944016284,0
"EPPIN-WFDC6",18,18,1.9205508742192e-09,0.013608375834254,0
"EXTL1",43,43,1.9205508742192e-09,0.0295810104530625,0
"F12",28,28,1.9205508742192e-09,0.0190861363058162,0
"FAIM2",36,36,1.9205508742192e-09,0.0253136355668514,0
"FAM166A",15,15,1.9205508742192e-09,0.0112253289625083,0
"FAM180B",29,29,1.9205508742192e-09,0.0197426308464286,0
"FAM181A-AS1",10,10,1.9205508742192e-09,0.00744456451796549,0
"FAM187B",20,20,1.9205508742192e-09,0.0133304013620357,0
"FAM19A5",26,26,1.9205508742192e-09,0.0185004993166512,0
"FAM216B",7,7,1.9205508742192e-09,0.00495641118721703,0
"FAM3B",36,36,1.9205508742192e-09,0.0248261741975078,0
"FAM58BP",29,29,1.9205508742192e-09,0.0203960981652328,0
"FAM71C",8,8,1.9205508742192e-09,0.00624238927176487,0
"FAM71F1",18,18,1.9205508742192e-09,0.0121419802116135,0
"FAR2",9,9,1.9205508742192e-09,0.00658145115207042,0
"FBXO22-AS1",9,9,1.9205508742192e-09,0.00656738477807985,0
"FBXO39",31,31,1.9205508742192e-09,0.0225872365313494,0
"FCER1G",23,23,1.9205508742192e-09,0.0159460985079166,0
"FCN1",16,16,1.9205508742192e-09,0.0112887812928002,0
"FFAR4",41,41,1.9205508742192e-09,0.0281562798683399,0
"FGF10",31,31,1.9205508742192e-09,0.0226421511985637,0
"FGF16",8,8,1.9205508742192e-09,0.00561664711232928,0
"FGF23",27,27,1.9205508742192e-09,0.0195804189934488,0
"FGFBP1",29,29,1.9205508742192e-09,0.0204007465198676,0
"FHL5",8,8,1.9205508742192e-09,0.0061361813061807,0
"FIBIN",25,25,1.9205508742192e-09,0.0183910524074595,0
"FLJ37505",8,8,1.9205508742192e-09,0.00551029565346016,0
"FMN1",56,56,1.9205508742192e-09,0.036281672354221,0
"FMO6P",11,11,1.9205508742192e-09,0.0082414374041116,0
"FMO9P",30,30,1.9205508742192e-09,0.0200791630074137,0
"FOLH1",12,12,1.9205508742192e-09,0.00897534300403317,0
"FOLR2",14,14,1.9205508742192e-09,0.0104472973107709,0
"FOXR1",10,10,1.9205508742192e-09,0.00753272652663038,0
"FRMPD4",26,26,1.9205508742192e-09,0.0188008100294574,0
"FSHB",8,8,1.9205508742192e-09,0.0053953923263375,0
"FSHR",8,8,1.9205508742192e-09,0.00599612774012986,0
"GABARAPL3",12,12,1.9205508742192e-09,0.00872197739531326,0
"GBA3",10,10,1.9205508742192e-09,0.00722424128519093,0
"GC",6,6,1.9205508742192e-09,0.00457153540581096,0
"GCK",20,20,1.9205508742192e-09,0.0143476817212685,0
"GCOM1",44,44,1.9205508742192e-09,0.0307946140911319,0
"GGT1",29,29,1.9205508742192e-09,0.0196164376634126,0
"GIMAP1-GIMAP5",24,24,1.9205508742192e-09,0.0170551330239822,0
"GIP",19,19,1.9205508742192e-09,0.0131032608377156,0
"GJA5",17,17,1.9205508742192e-09,0.0121564164511001,0
"GJB7",16,16,1.9205508742192e-09,0.0113101875020318,0
"GKN2",11,11,1.9205508742192e-09,0.00766674911804044,0
"GLI2",16,16,1.9205508742192e-09,0.011925339697098,0
"GLTSCR1L",26,26,1.9205508742192e-09,0.0185422593633713,0
"GLYAT",14,14,1.9205508742192e-09,0.0105542427126921,0
"GLYATL2",9,9,1.9205508742192e-09,0.00568873058161031,0
"GNAT3",10,10,1.9205508742192e-09,0.00723262711860905,0
"GNGT1",11,11,1.9205508742192e-09,0.00780666838470417,0
"GOLGA6L5P",25,25,1.9205508742192e-09,0.016171296834058,0
"GOLGA8I",15,15,1.9205508742192e-09,0.00955296325473257,0
"GPC4",44,44,1.9205508742192e-09,0.0312087314083116,0
"GPLD1",17,17,1.9205508742192e-09,0.0127936229566513,0
"GPR21",23,23,1.9205508742192e-09,0.015709234788508,0
"GPR45",21,21,1.9205508742192e-09,0.0148598756252632,0
"GRIK1-AS2",15,15,1.9205508742192e-09,0.00987184848993193,0
"GRIP1",16,16,1.9205508742192e-09,0.0109720911263879,0
"GTF2A1L",12,12,1.9205508742192e-09,0.00917216531495671,0
"GUCA1A",27,27,1.9205508742192e-09,0.0178505816220209,0
"GYS2",8,8,1.9205508742192e-09,0.00596732868118312,0
"GZMH",16,16,1.9205508742192e-09,0.0113712644223447,0
"HCG26",17,17,1.9205508742192e-09,0.0111758292031351,0
"HCRTR2",23,23,1.9205508742192e-09,0.0169799639685613,0
"HDC",20,20,1.9205508742192e-09,0.0140406503262997,0
"HIPK4",13,13,1.9205508742192e-09,0.00959383318858116,0
"HIST1H4G",17,17,1.9205508742192e-09,0.0124289576267543,0
"HIST2H2BB",20,20,1.9205508742192e-09,0.0142405143379922,0
"HK1",22,22,1.9205508742192e-09,0.015219974564566,0
"HMGCLL1",37,37,1.9205508742192e-09,0.0269837279581093,0
"HMHB1",26,26,1.9205508742192e-09,0.0176183542425575,0
"HNRNPKP3",15,15,1.9205508742192e-09,0.011018062954825,0
"HOXC8",26,26,1.9205508742192e-09,0.017615287402837,0
"HOXD3",29,29,1.9205508742192e-09,0.0201672877373823,0
"HPYR1",5,5,1.9205508742192e-09,0.00378635257173492,0
"HRNR",10,10,1.9205508742192e-09,0.00760982104872796,0
"HS3ST5",19,19,1.9205508742192e-09,0.0126513710024697,0
"HS3ST6",26,26,1.9205508742192e-09,0.0191983715316855,0
"HSP90AA4P",7,7,1.9205508742192e-09,0.00488851699326945,0
"HSP90AB4P",12,12,1.9205508742192e-09,0.00913642070955088,0
"HTR3E",9,9,1.9205508742192e-09,0.00642920778220586,0
"HYAL4",19,19,1.9205508742192e-09,0.0123204579051358,0
"HYALP1",6,6,1.9205508742192e-09,0.00463497160552615,0
"HYPM",13,13,1.9205508742192e-09,0.00875058022729049,0
"IFNA8",9,9,1.9205508742192e-09,0.00644843739567101,0
"IGLL1",13,13,1.9205508742192e-09,0.00857453830011662,0
"IGSF6",18,18,1.9205508742192e-09,0.0126765403061366,0
"IL18R1",16,16,1.9205508742192e-09,0.0109060865806905,0
"IL1F10",18,18,1.9205508742192e-09,0.0122330879081373,0
"IL22",13,13,1.9205508742192e-09,0.0094003665217503,0
"INE2",11,11,1.9205508742192e-09,0.00743594847152078,0
"INSL6",36,36,1.9205508742192e-09,0.024541598235374,0
"IQCF3",6,6,1.9205508742192e-09,0.00416602652232164,0
"IQCF6",11,11,1.9205508742192e-09,0.00778487052532155,0
"IRS4",34,34,1.9205508742192e-09,0.0241553135345508,0
"ITK",11,11,1.9205508742192e-09,0.00801863556161641,0
"ITLN1",27,27,1.9205508742192e-09,0.0193213020261958,0
"JAKMIP2",44,44,1.9205508742192e-09,0.0303814131338705,0
"KCNA5",27,27,1.9205508742192e-09,0.0197702289251331,0
"KCNG4",25,25,1.9205508742192e-09,0.0162200613787524,0
"KCNK2",32,32,1.9205508742192e-09,0.0209776679882858,0
"KCNV2",6,6,1.9205508742192e-09,0.0046737301875026,0
"KCTD1",16,16,1.9205508742192e-09,0.0111736594782842,0
"KCTD4",14,14,1.9205508742192e-09,0.010218418506674,0
"KDM4E",7,7,1.9205508742192e-09,0.00519636802193133,0
"KIAA1456",17,17,1.9205508742192e-09,0.0123524192878035,0
"KLHL1",32,32,1.9205508742192e-09,0.0228373569039255,0
"KLHL34",11,11,1.9205508742192e-09,0.00777206230250197,0
"KLK6",27,27,1.9205508742192e-09,0.0189319615883318,0
"KLRC2",43,43,1.9205508742192e-09,0.0263466987939164,0
"KRT12",15,15,1.9205508742192e-09,0.0105876285146188,0
"KRT19P2",20,20,1.9205508742192e-09,0.0143227360666724,0
"KRT34",22,22,1.9205508742192e-09,0.0157163367251924,0
"KRT37",8,8,1.9205508742192e-09,0.00549472581543598,0
"KRT42P",13,13,1.9205508742192e-09,0.00833776900555184,0
"KRT6A",18,18,1.9205508742192e-09,0.012834303254474,0
"KRT75",16,16,1.9205508742192e-09,0.0106938345352488,0
"KRT81",13,13,1.9205508742192e-09,0.00951948297812446,0
"KRTAP1-5",15,15,1.9205508742192e-09,0.00923444881178791,0
"KRTAP10-10",13,13,1.9205508742192e-09,0.00935705296034202,0
"KRTAP12-3",18,18,1.9205508742192e-09,0.0130466554179284,0
"KRTAP16-1",18,18,1.9205508742192e-09,0.0119705815516807,0
"KRTAP19-3",12,12,1.9205508742192e-09,0.00891419253202491,0
"KRTAP2-2",20,20,1.9205508742192e-09,0.0129563349563417,0
"KRTAP20-1",14,14,1.9205508742192e-09,0.00984736881839286,0
"KRTAP20-2",9,9,1.9205508742192e-09,0.00632500149656756,0
"KRTAP27-1",12,12,1.9205508742192e-09,0.00891098123486225,0
"KRTAP3-2",22,22,1.9205508742192e-09,0.0140156796441108,0
"KRTAP4-3",11,11,1.9205508742192e-09,0.00786268314812924,0
"KRTAP5-1",13,13,1.9205508742192e-09,0.0088866787356972,0
"KRTAP5-2",16,16,1.9205508742192e-09,0.0117276356198019,0
"KRTAP5-3",11,11,1.9205508742192e-09,0.00795073278012018,0
"KRTAP5-4",18,18,1.9205508742192e-09,0.0114065216317964,0
"KRTAP9-1",11,11,1.9205508742192e-09,0.00785535437696726,0
"KRTAP9-2",11,11,1.9205508742192e-09,0.00822007195045847,0
"KRTAP9-9",14,14,1.9205508742192e-09,0.00894391190221847,0
"LCE2C",5,5,1.9205508742192e-09,0.00388096333415374,0
"LCE6A",6,6,1.9205508742192e-09,0.00449835725277076,0
"LHX8",15,15,1.9205508742192e-09,0.0112693412994286,0
"LIFR",25,25,1.9205508742192e-09,0.0162918749559498,0
"LINC00161",34,34,1.9205508742192e-09,0.0208705572817508,0
"LINC00208",10,10,1.9205508742192e-09,0.00705478236345434,0
"LINC00238",18,18,1.9205508742192e-09,0.0111513185775192,0
"LINC00284",25,25,1.9205508742192e-09,0.0175024030886386,0
"LINC00323",24,24,1.9205508742192e-09,0.0169033497209544,0
"LINC00460",34,34,1.9205508742192e-09,0.0223811823767986,0
"LINC00488",7,7,1.9205508742192e-09,0.00485355893189203,0
"LINC00615",6,6,1.9205508742192e-09,0.00457631319544917,0
"LINC00619",21,21,1.9205508742192e-09,0.0144694181983968,0
"LINC01121",19,19,1.9205508742192e-09,0.0125500927266889,0
"LMO7",32,32,1.9205508742192e-09,0.0209097621265488,0
"LOC100128714",9,9,1.9205508742192e-09,0.00637018130632492,0
"LOC100128993",15,15,1.9205508742192e-09,0.0103322594602299,0
"LOC100129055",7,7,1.9205508742192e-09,0.00527888990908316,0
"LOC100129216",4,4,1.9205508742192e-09,0.00290535349837643,0
"LOC100129345",9,9,1.9205508742192e-09,0.00656217404563706,0
"LOC100130264",23,23,1.9205508742192e-09,0.0146287503932313,0
"LOC100130452",9,9,1.9205508742192e-09,0.00648803536092074,0
"LOC100130673",9,9,1.9205508742192e-09,0.00698541345442371,0
"LOC100131635",14,14,1.9205508742192e-09,0.0103139429530325,0
"LOC100132781",19,19,1.9205508742192e-09,0.0122802423438907,0
"LOC100133461",13,13,1.9205508742192e-09,0.00876610682761581,0
"LOC100287225",14,14,1.9205508742192e-09,0.00833691921559335,0
"LOC100287632",14,14,1.9205508742192e-09,0.00968983051248118,0
"LOC100289650",16,16,1.9205508742192e-09,0.0115154576086907,0
"LOC100289656",18,18,1.9205508742192e-09,0.013135939786647,0
"LOC100505841",12,12,1.9205508742192e-09,0.00792938463333167,0
"LOC100506274",8,8,1.9205508742192e-09,0.00566148852071213,0
"LOC100506314",23,23,1.9205508742192e-09,0.0166312045051009,0
"LOC100506393",7,7,1.9205508742192e-09,0.0053383168519162,0
"LOC100507091",13,13,1.9205508742192e-09,0.00918112499195331,0
"LOC100507443",7,7,1.9205508742192e-09,0.00425025048521565,0
"LOC151475",11,11,1.9205508742192e-09,0.00783434565239264,0
"LOC158435",12,12,1.9205508742192e-09,0.00865214341995714,0
"LOC283299",25,25,1.9205508742192e-09,0.0175999806618332,0
"LOC283440",10,10,1.9205508742192e-09,0.00704820875318587,0
"LOC285692",6,6,1.9205508742192e-09,0.00480821454856263,0
"LOC286094",7,7,1.9205508742192e-09,0.00521171492829596,0
"LOC286114",11,11,1.9205508742192e-09,0.00771491084634165,0
"LOC286370",9,9,1.9205508742192e-09,0.00697378301454513,0
"LOC339298",4,4,1.9205508742192e-09,0.0031921395438635,0
"LOC340357",12,12,1.9205508742192e-09,0.00875900263061516,0
"LOC388849",10,10,1.9205508742192e-09,0.00610599020115667,0
"LOC401134",7,7,1.9205508742192e-09,0.00541112098879649,0
"LOC407835",18,18,1.9205508742192e-09,0.0127346807687414,0
"LOC441454",7,7,1.9205508742192e-09,0.00429588375507812,0
"LOC643623",10,10,1.9205508742192e-09,0.00724653542556807,0
"LOC643733",10,10,1.9205508742192e-09,0.0073229804067573,0
"LOC643802",14,14,1.9205508742192e-09,0.00959787599222413,0
"LOC646471",21,21,1.9205508742192e-09,0.0152340239747137,0
"LOC727896",24,24,1.9205508742192e-09,0.016929031829808,0
"LOC729950",16,16,1.9205508742192e-09,0.0118324947778646,0
"LOC90834",13,13,1.9205508742192e-09,0.00969401291681577,0
"LPAR6",27,27,1.9205508742192e-09,0.0195408783976092,0
"LPHN3",12,12,1.9205508742192e-09,0.00819166234519736,0
"LRFN3",43,43,1.9205508742192e-09,0.0301570963475526,0
"LRIT3",10,10,1.9205508742192e-09,0.00667037465166537,0
"LRRC19",4,4,1.9205508742192e-09,0.00294066664036966,0
"LTF",22,22,1.9205508742192e-09,0.0153944409757652,0
"LUM",22,22,1.9205508742192e-09,0.0151850919043398,0
"LYZL2",16,16,1.9205508742192e-09,0.0114520087416421,0
"MAEL",19,19,1.9205508742192e-09,0.0136124097071647,0
"MAP3K19",8,8,1.9205508742192e-09,0.0060089867237944,0
"MAPK10",27,27,1.9205508742192e-09,0.0185344640540986,0
"MEFV",19,19,1.9205508742192e-09,0.0134119192569075,0
"MEG3",25,25,1.9205508742192e-09,0.0180242832451863,0
"MFRP",16,16,1.9205508742192e-09,0.0119156251023653,0
"MGAM",10,10,1.9205508742192e-09,0.00672131434041865,0
"MIR1182",24,24,1.9205508742192e-09,0.0167605117980663,0
"MIR1233-1",3,3,1.9205508742192e-09,0.00239907042342262,0
"MIR1233-2",3,3,1.9205508742192e-09,0.00239907042342262,0
"MIR125B1",30,30,1.9205508742192e-09,0.0222049046209081,0
"MIR1260A",14,14,1.9205508742192e-09,0.00980526461844148,0
"MIR1272",18,18,1.9205508742192e-09,0.0116031777889831,0
"MIR1276",18,18,1.9205508742192e-09,0.0124350789593001,0
"MIR128-2",23,23,1.9205508742192e-09,0.0169532196811429,0
"MIR1288",29,29,1.9205508742192e-09,0.0178371671523956,0
"MIR1305",11,11,1.9205508742192e-09,0.00793992915585908,0
"MIR1323",9,9,1.9205508742192e-09,0.00677397333583573,0
"MIR134",14,14,1.9205508742192e-09,0.0104434926021183,0
"MIR140",10,10,1.9205508742192e-09,0.00682901132066997,0
"MIR1471",19,19,1.9205508742192e-09,0.0126017453714485,0
"MIR147B",8,8,1.9205508742192e-09,0.0050296268342142,0
"MIR181B2",34,34,1.9205508742192e-09,0.0212813470131231,0
"MIR1972-1",3,3,1.9205508742192e-09,0.00237598559575286,0
"MIR1972-2",3,3,1.9205508742192e-09,0.00237598559575286,0
"MIR199A2",29,29,1.9205508742192e-09,0.0204664903864644,0
"MIR2052",8,8,1.9205508742192e-09,0.00604675417487016,0
"MIR2117",20,20,1.9205508742192e-09,0.0131767471897177,0
"MIR216B",8,8,1.9205508742192e-09,0.00581789164653914,0
"MIR217",4,4,1.9205508742192e-09,0.00286104579175154,0
"MIR221",15,15,1.9205508742192e-09,0.0105048905972028,0
"MIR222",22,22,1.9205508742192e-09,0.0148427320491139,0
"MIR2355",8,8,1.9205508742192e-09,0.00578972266092376,0
"MIR302F",7,7,1.9205508742192e-09,0.00524068327949358,0
"MIR31",12,12,1.9205508742192e-09,0.00877359515306648,0
"MIR3129",4,4,1.9205508742192e-09,0.0031921395438635,0
"MIR3179-1",20,20,1.9205508742192e-09,0.0119963971013812,0
"MIR3179-2",20,20,1.9205508742192e-09,0.0119963971013812,0
"MIR3179-3",20,20,1.9205508742192e-09,0.0119963971013812,0
"MIR3194",15,15,1.9205508742192e-09,0.0108717288424376,0
"MIR320C2",17,17,1.9205508742192e-09,0.0105904954555774,0
"MIR320E",10,10,1.9205508742192e-09,0.00715278365848512,0
"MIR323B",13,13,1.9205508742192e-09,0.00963142659258646,0
